Student_ID,Name,Age,Gender,Department,Semester,City,State,Attendance_Percentage,Internal_Marks,External_Marks,CGPA,Placement_Status,Internship_Status,Skills,Project_Count,Family_Income,Scholarship_Status,Registration_Date,Total_Marks
STU1235,Kavya Kumar,20.0,Male,CSE,2.0,Kolkata,Telangana,99.58675208166102,33.79428621990218,53.06204296765857,8.906061497659392,Unplaced,Yes,"C++, Data Analysis",1.0,267776.0,No,2021-03-20,86.85632918756076
STU1547,Anjali Verma,19.0,Female,CSE,5.0,Hyderabad,Maharashtra,79.52687849729199,30.173814940750862,38.61347735757944,7.905549033878541,Not Eligible,In Progress,"Java, Communication",1.0,25028.0,No,,64.69850588020029
STU1499,Amit Patel,17.0,Other,MECHANICAL,4.0,Kolkata,Maharashtra,83.88790423801774,20.395725038581546,42.56927266738144,7.035165642536627,Unplaced,Yes,"Java, SQL, Data Analysis",1.0,142241.0,No,2021-09-20,62.964997705962986
STU1595,Rohan Nair,20.0,Male,MECHANICAL,6.0, Ahmedabad ,Tamil Nadu,59.85403942935093,26.149958297671404,53.26073332448894,7.931370957056551,Not Eligible,No,"Java, Communication",1.0,162433.0,Pending,2022-06-27,79.41069162216034
STU1940,Diya Singh,18.0,Female,EE,8.0,Hyderabad,Karnataka,79.62075809256153,10.95231296118966,51.208505941425344,7.701618408639034,Placed,No,"C++, Communication",2.0,93467.0,No,2023-09-17,62.160818902615006
STU1249,Karan Nair,20.0,Female,MECH,4.0, Mumbai ,Tamil Nadu,51.66156530694559,28.670297938517383,24.13060035500194,7.127630753538115,Placed,Yes,C++,1.0,104408.0,No,2022-03-28,52.800898293519325
STU1368,Pooja Singh,20.0,Female,B.B.A,6.0,Bangalore,Telangana,68.35076623212734,32.25688980876146,39.32950296559987,8.840200530635945,Unplaced,No,"AutoCAD, Java, Marketing",4.0,105552.0,No,2022-05-09,81.3917239823473
STU1381,Aarav Joshi,19.0,Male,CSE,3.0, Pune,Maharashtra,67.68132887781447,21.79585603083767,24.81550315156356,7.488853726118621,Unplaced,No,"Communication, Excel",5.0,113028.0,No,2022-09-02,46.61135918240123
STU1071,Diya Das,22.0,Male,MECH,6.0,Bangalore,Maharashtra,82.15561240834683,19.400437527554296,27.00492560521413,6.626307482573615,Not Eligible,No,"Marketing, SQL, Excel",2.0,58811.0,No,2021-07-19,46.40536313276843
STU1094,Arjun Nair,19.0,Female,BUSINESS,6.0, Pune,West Bengal,85.98960115823368,33.45471590034806,39.32950296559987,8.2237136219386,Not Eligible,Yes,"Java, Python, C++",0.0,107934.0,No,2023-03-18,64.69850588020029
STU1033,Priya Joshi,20.0,Female,BBA,2.0, Mumbai ,Maharashtra,84.70793909554112,36.65977240796196,53.529216843272025,7.556321882472443,Placed,No,"Data Analysis, SQL, Python",2.0,453168.0,No,,90.18898925123398
STU1259,Kavya Das,21.0,Male,EE,6.0,Hyderabad,Karnataka,74.16346383513441,14.850143087108858,39.32950296559987,5.7802178225703456,Placed,Yes,"Python, Java, Data Analysis",2.0,13589.0,No,2024-01-23,48.750894899659045
STU1204,Priya Chawla,17.0,Female,MECH,6.0,Delhi,Delhi,75.73290105488556,17.797149377284985,32.55512306060109,7.509456221633674,Unplaced,In Progress,"AutoCAD, SQL, C++",0.0,61238.0,Yes,2021-02-14,50.35227243788607
STU1359,Neha Nair,18.0,Male,BBA,4.0,chennai,Maharashtra,300.0,16.78375993749016,32.33873125957936,5.965163116536257,Unplaced,No,Excel,2.0,82581.0,No,2024-01-19,49.12249119706952
STU1601,Kavya Chawla,20.0,Female,EE,2.0, Mumbai ,Telangana,95.62314628722277,23.630362692029653,51.192835360402725,7.816260974345742,Placed,Yes,Excel,0.0,73262.0,Yes,2023-07-28,74.82319805243237
STU1398,Arjun Joshi,19.0,Male,ME,3.0,Hyderabad,Karnataka,93.0062086191664,25.415633926203032,46.46874730575826,9.808134953789944,Unplaced,No,"Marketing, AutoCAD, Java",1.0,92520.0,No,,71.8843812319613
STU1077,Amit Gupta,19.0,Female,CSE,3.0,Hyderabad,West Bengal,68.57827258551131,38.92235249470325,39.32950296559987,8.208506473501757,Placed,No,"Data Analysis, C++, SQL",2.0,111689.0,No,2022-08-24,69.4522463554237
STU1084,Karan Rao,18.0,Male,ELECTRICAL,7.0,Hyderabad,Telangana,80.7290317834733,10.130898089509271,38.33294378350302,7.422373673960978,Unplaced,In Progress,Marketing,3.0,54001.0,Pending,2020-11-04,48.46384187301229
STU1319,Neha Kumar,19.0,Female,B.B.A,6.0, Mumbai ,Karnataka,72.19543045521831,32.76328761271975,47.03291700416294,6.615875836862854,Unplaced,No,"Python, Java",2.0,165031.0,No,2023-05-06,79.79620461688269
STU1082,Rahul Nair,22.0,Female,ME,8.0, Ahmedabad ,Telangana,70.17547423173926,28.981356362458023,50.01063055755369,6.128376825511525,Not Eligible,No,C++,1.0,118663.0,No,2022-04-27,78.99198692001171
STU1947,Anjali Rao,18.0,Male,CSE,8.0,Bangalore,Maharashtra,74.56105779472533,16.33695494418793,44.40431688144939,7.135979919027439,Placed,In Progress,C++,4.0,38320.0,No,2021-11-07,60.74127182563732
STU1707,Anjali Joshi,22.0,Female,ME,3.0, Pune,Delhi,103.49822902342824,14.285258944429955,46.32408872225968,7.651521283480882,Not Eligible,In Progress,"Python, AutoCAD, SQL",1.0,33879.0,Pending,2020-03-22,60.60934766668964
STU1538,Sneha Joshi,21.0,Female,BUSINESS,8.0, Pune,Karnataka,57.45124746434568,22.244550726000945,39.32950296559987,6.617758758284104,Not Eligible,In Progress,AutoCAD,2.0,36938.0,No,2024-01-06,47.48350044576791
STU1543,Sneha Kumar,22.0,Male,MECH,6.0,Hyderabad,Maharashtra,68.14355615120593,38.72743045251452,33.65274583800208,9.026270906326388,Unplaced,Yes,"Data Analysis, Excel, Marketing",2.0,44757.0,No,2021-02-18,72.3801762905166
STU1825,Kavya Gupta,22.0,Female,BBA,8.0,Bangalore,Maharashtra,81.62910974354114,29.85906834381606,35.911737637163924,8.230686427505558,Unplaced,In Progress,"Machine Learning, Excel, Communication",0.0,65888.0,No,2021-04-05,65.77080598097999
STU1428,Sneha Singh,21.0,Female,BUSINESS,8.0,chennai,Tamil Nadu,71.68119564621342,35.16991983154033,34.98887882029506,6.878768912556943,Unplaced,Yes,"Excel, Python, C++",2.0,95463.0,No,2021-11-02,70.15879865183538
STU1309,Priya Kumar,19.0,Male,BUSINESS,1.0,Kolkata,Telangana,82.12047349319928,11.167898899770025,42.02653517763406,7.9555675780631585,Placed,In Progress,SQL,0.0,196979.0,No,2023-03-02,53.19443407740408
STU1005,Karan Reddy,19.0,Female,ME,3.0, Pune,Karnataka,80.90228078132624,38.43064077893412,40.22035041559455,8.875729044480874,Unplaced,No,"SQL, AutoCAD",0.0,50454.0,No,2024-01-28,78.65099119452867
STU1788,Rohan Reddy,19.0,Male,BBA,7.0,Hyderabad,Maharashtra,79.78761765628771,37.24685466100969,43.97844558634866,7.854335928745042,Unplaced,No,"Machine Learning, SQL",3.0,29735.0,No,2021-01-23,81.22530024735835
STU1104,Rohan Nair,19.0,Male,CSE,3.0, Mumbai ,Telangana,91.62274225106276,21.094397679615295,53.10212209096188,7.488853726118621,Placed,No,"AutoCAD, Marketing",0.0,135005.0,Yes,2020-05-19,74.19651977057717
STU1097,Rahul Das,20.0,Male,MECHANICAL,2.0,Kolkata,West Bengal,45.02698973201839,20.80151397702935,26.17968816019703,7.817730373173576,Placed,Yes,"Data Analysis, AutoCAD, C++",3.0,121856.0,Yes,2021-06-17,46.98120213722638
STU1296,Diya Das,21.0,Female,CSE,1.0,Bangalore,Tamil Nadu,88.78614724481653,27.313677581149623,26.448752479004902,4.864646614680064,Unplaced,Yes,Communication,1.0,62699.0,No,2023-08-25,53.76243006015453
STU1408,Amit Reddy,20.0,Other,MECH,7.0, Mumbai ,Delhi,70.15980241736797,31.86943184967449,57.0585519182474,9.47205378696544,Placed,Yes,SQL,3.0,96957.0,No,2021-08-01,88.92798376792189
STU1445,Diya Das,21.0,Female,MECH,3.0, Pune,Telangana,65.22964659312257,21.8966104596989,22.05175395924862,8.64804382366279,Not Eligible,In Progress,"Data Analysis, Excel",2.0,113585.0,Yes,2020-11-27,43.94836441894752
STU1903,Pooja Gupta,21.0,Other,CSE,5.0, Mumbai ,Gujarat,-31.0,30.24358906502232,43.1343905246616,6.949633636678699,Placed,No,AutoCAD,3.0,34238.0,No,2020-04-18,73.37797958968392
STU1281,Diya Patel,20.0,Male,CSE,6.0,Delhi,Tamil Nadu,72.71295245429184,10.875092909357932,28.84954785784256,7.689313727152523,Unplaced,In Progress,"Java, AutoCAD, C++",2.0,484588.0,Pending,2020-01-15,39.72464076720049
STU1266,Diya Gupta,22.0,Female,ME,4.0,Delhi,Karnataka,73.33160907976949,26.952559373582687,30.114324730004448,7.488853726118621,Placed,No,Marketing,2.0,15753.0,Pending,2023-05-23,57.066884103587135
STU1739,Diya Joshi,21.0,Female,BBA,2.0, Ahmedabad ,Karnataka,100.65920058872888,34.1061297838781,43.07926449670728,7.01784596767004,Unplaced,No,"Communication, Excel",3.0,106187.0,Yes,2022-07-02,77.18539428058537
STU1886,Neha Verma,20.0,Male,CIVIL,1.0,chennai,Telangana,62.85594720117531,31.221910000987837,22.909397911146737,6.946596321558458,Not Eligible,In Progress,"Communication, Excel",2.0,232912.0,No,2023-12-21,54.131307912134574
STU1534,Neha Rao,19.0,Male,ELECTRICAL,2.0, Pune,Maharashtra,68.00945247197636,16.078979024060295,45.01320679817816,7.488853726118621,Unplaced,No,Excel,2.0,31596.0,No,2023-07-24,61.092185822238456
STU1432,Karan Nair,19.0,Male,BBA,2.0,chennai,Telangana,87.90710232539618,23.129839844446103,53.2945415864398,5.27778872211041,Not Eligible,In Progress,"C++, AutoCAD",0.0,44079.0,No,2020-10-24,76.4243814308859
STU1911,Anjali Joshi,20.0,Other,MECH,4.0,chennai,West Bengal,108.46950219288948,29.459168703064467,41.943536602187535,5.876989572671134,Placed,No,"Machine Learning, Communication, Excel",2.0,127470.0,No,2020-12-16,71.402705305252
STU1656,Vikram Sharma,20.0,Female,ELECTRICAL,1.0,chennai,West Bengal,77.52691464404421,30.30822348990512,24.321782375056284,7.697153718444682,Placed,No,"Excel, Java, Data Analysis",3.0,116623.0,No,2021-07-18,54.63000586496141
STU1118,Priya Verma,21.0,Female,MECH,6.0,Kolkata,Maharashtra,78.01648570072452,14.098027109535176,53.56721579921194,7.488853726118621,Not Eligible,No,"Marketing, Python, AutoCAD",1.0,78679.0,No,2021-02-11,67.66524290874712
STU1405,Aditya Joshi,20.0,Female,B.B.A,3.0, Mumbai ,Telangana,63.64807367145809,23.851484314393574,25.418381471787637,7.534149097419791,Not Eligible,In Progress,Machine Learning,2.0,232818.0,No,2020-07-13,49.26986578618121
STU1250,Diya Kumar,18.0,Female,ME,5.0, Ahmedabad ,Maharashtra,79.96320348321686,39.435335102868834,26.900955077854483,6.762812227084447,Not Eligible,Yes,Communication,0.0,62958.0,No,2021-02-10,66.33629018072332
STU1377,Arjun Rao,20.0,Male,BUSINESS,5.0, Mumbai ,Karnataka,90.59857031094114,37.0582059024745,21.030783950574047,5.232420849484617,Placed,Yes,Machine Learning,2.0,51531.0,No,2023-05-20,58.08898985304855
STU1615,Karan Patel,20.0,Male,CSE,1.0, Ahmedabad ,West Bengal,122.8966135176729,25.078937278903915,35.19916315861579,6.748421668580392,Unplaced,In Progress,"SQL, Java",4.0,92829.0,No,,60.2781004375197
STU1009,Aarav Verma,20.0,Female,BUSINESS,6.0,Bangalore,Maharashtra,66.97147182659148,18.986970338616217,39.5133727417605,7.227028488055911,Unplaced,In Progress,"Communication, AutoCAD",3.0,152231.0,No,2021-09-22,58.50034308037672
STU1357,Pooja Gupta,19.0,Male,ME,5.0,chennai,West Bengal,80.8770600810382,11.639032600029168,39.32950296559987,8.013823497372691,Not Eligible,Yes,C++,1.0,92868.0,Pending,2022-02-11,50.99985550040533
STU1196,Vikram Sharma,18.0,Female,CSE,5.0,Kolkata,West Bengal,74.70543301609978,28.6724092469799,20.27511848878597,7.879629985843374,Not Eligible,Yes,Machine Learning,2.0,277219.0,No,2021-04-01,48.947527735765874
STU1631,Kavya Gupta,22.0,Female,CIVIL,5.0,Kolkata,Delhi,62.3046501751369,30.55402929623452,32.22975829789164,8.51372925093804,Unplaced,Yes,"Python, Excel, AutoCAD",1.0,111622.0,No,2020-12-10,62.78378759412617
STU1081,Aarav Verma,20.0,Female,CSE,1.0,chennai,Tamil Nadu,69.76113443522357,21.62946416366941,45.09315740362712,8.54677845603414,Unplaced,No,"Data Analysis, Python",1.0,158123.0,No,2024-02-09,66.72262156729653
STU1526,Kavya Rao,17.0,Male,CIVIL,8.0,Delhi,Maharashtra,103.26879458901914,27.93004848108109,47.30129838150887,7.208761502609662,Unplaced,Yes,"Excel, Communication, Java",0.0,53282.0,No,2023-11-21,75.23134686258996
STU1830,Kavya Nair,17.0,Male,MECH,2.0,Hyderabad,Delhi,85.62321634884836,12.65154840953556,25.813067696820163,9.14364132918502,Unplaced,In Progress,"Java, SQL",2.0,28651.0,No,2020-11-13,38.46461610635572
STU1905,Rohan Sharma,20.0,Other,ELECTRICAL,2.0,chennai,Gujarat,81.71575388715416,21.193678552671507,52.16662259935536,9.512852505366586,Placed,In Progress,"Data Analysis, Excel",5.0,51130.0,Pending,2023-06-21,73.36030115202686
STU1239,Diya Das,21.0,Female,BBA,1.0, Mumbai ,Maharashtra,99.42594934692806,15.907771133602852,38.559267926675496,8.077089711298674,Unplaced,No,Marketing,3.0,172275.0,No,2022-06-19,54.467039060278346
STU1323,Vikram Nair,23.0,Female,BBA,8.0,chennai,Gujarat,75.85519687345626,38.39369539451216,27.27115468869448,6.486070273687805,Placed,Yes,Java,5.0,384657.0,No,2022-01-31,65.66485008320664
STU1211,Diya Das,21.0,Other,ME,7.0,chennai,Maharashtra,64.60642203306139,11.866096784941082,53.23796684220274,5.579674674595548,Unplaced,No,C++,1.0,115798.0,No,,65.10406362714382
STU1846,Neha Nair,20.0,Male,CSE,8.0,Kolkata,West Bengal,93.98561761297051,37.02882687071404,57.83883559382397,8.908130731958934,Unplaced,Yes,"Excel, Python, Communication",2.0,42433.0,No,2021-05-14,94.867662464538
STU1548,Kavya Joshi,20.0,Male,CIVIL,1.0,chennai,Delhi,86.49120417577035,39.3102086331683,20.547296590427244,7.488853726118621,Placed,In Progress,"C++, Excel",2.0,188303.0,No,2022-03-09,59.857505223595545
STU1497,Aditya Das,20.0,Male,CSE,2.0, Ahmedabad ,Delhi,93.12549345889714,31.13663284082336,37.09945816361072,7.59576178087048,Placed,No,C++,2.0,75077.0,No,2020-09-15,68.23609100443409
STU1227,Vikram Singh,18.0,Other,CIVIL,1.0,Delhi,Telangana,72.79496997557267,22.98448006628408,57.26219657237924,7.351525264470196,Not Eligible,Yes,Machine Learning,0.0,21050.0,Pending,,80.24667663866332
STU1891,Anjali Mehta,20.0,Female,ELECTRICAL,7.0, Ahmedabad ,West Bengal,75.09633404716406,24.759404707459176,29.626820590286123,7.84296394415368,Not Eligible,No,Communication,0.0,171220.0,No,2023-05-22,67.50100619075
STU1814,Priya Kumar,21.0,Male,BUSINESS,8.0, Mumbai ,Maharashtra,70.97204028141252,30.770767673831745,50.54769077401282,7.349790685940203,Not Eligible,In Progress,SQL,3.0,55066.0,No,2022-12-27,81.31845844784456
STU1828,Rahul Mehta,19.0,Female,CSE,4.0,Bangalore,West Bengal,75.85519687345626,32.82553992792345,35.31136401612162,7.078980683908231,Not Eligible,No,Python,4.0,574417.0,No,2021-05-18,68.13690394404507
STU1177,Diya Sharma,22.0,Female,CSE,4.0,Delhi,Tamil Nadu,73.52490559807875,19.087471864995777,57.145222484615765,9.06420951832171,Unplaced,Yes,"Data Analysis, Marketing",0.0,169212.0,Yes,2021-11-26,76.23269434961153
STU1974,Diya Das,19.0,Male,CSE,8.0,Hyderabad,Maharashtra,74.71936865331153,18.05686502360928,55.6263382184737,8.450231172465681,Not Eligible,Yes,"C++, SQL",1.0,31805.0,No,2023-05-16,73.68320324208298
STU1433,Arjun Rao,21.0,Male,CSE,7.0, Ahmedabad ,West Bengal,66.25383842146593,17.04920214987858,52.22595221453368,8.440307597758327,Not Eligible,No,"Communication, Java, Python",2.0,40396.0,No,2023-04-01,69.27515436441226
STU1943,Amit Gupta,19.0,Other,CSE,2.0,Bangalore,Telangana,69.85211586753884,28.20540866620417,47.79812477372191,6.445831438389528,Placed,In Progress,"Communication, Excel, Java",1.0,132808.0,No,2023-01-07,76.00353343992609
STU1516,Diya Das,20.0,Female,CIVIL,2.0,Bangalore,Maharashtra,97.70174614863195,29.455144603560644,54.62249532688814,7.14690899323625,Unplaced,Yes,"Marketing, Machine Learning",0.0,216888.0,No,2023-05-15,84.07763993044878
STU1350,Karan Singh,20.0,Female,CIVIL,4.0,Hyderabad,Maharashtra,57.448304609109606,22.756845563130817,41.61186127161229,7.954983742471349,Placed,In Progress,Communication,1.0,84924.0,No,2020-02-28,64.69850588020029
STU1518,Neha Gupta,20.0,Male,ME,6.0,Kolkata,Gujarat,59.63719763506192,10.45332052643425,25.03820785517433,7.259576906647004,Unplaced,No,"Data Analysis, SQL, Machine Learning",4.0,168956.0,No,2023-02-26,35.49152838160858
STU1007,Priya Chawla,21.0,Male,ELECTRICAL,7.0,chennai,Telangana,84.52757702522955,38.653456218751046,44.9599394211593,8.708560003767792,Unplaced,Yes,Python,2.0,53656.0,No,2021-10-07,83.61339563991035
STU1155,Amit Singh,18.0,Male,CSE,2.0,Delhi,Gujarat,90.1472563401395,10.50842994668743,53.9243694006252,7.2821962054372,Unplaced,In Progress,"Marketing, AutoCAD",4.0,355673.0,No,2022-12-25,64.69850588020029
STU1944,Diya Das,22.0,Male,ME,4.0, Pune,Telangana,84.32357834784077,36.42919016918973,42.69563776624294,8.390950696311144,Placed,In Progress,"Machine Learning, C++",3.0,35914.0,Pending,2023-11-28,79.12482793543266
STU1006,Aditya Joshi,22.0,Female,MECH,6.0,Bangalore,Delhi,88.42789830041599,12.169494257738158,25.763151440527984,6.331945394367558,Placed,Yes,"AutoCAD, C++, Machine Learning",2.0,59917.0,No,2021-12-25,37.93264569826614
STU1329,Pooja Gupta,20.0,Female,ME,5.0, Ahmedabad ,Maharashtra,83.99893094994307,16.14040327171852,55.17320862713896,7.428701782473007,Placed,No,"Java, C++",1.0,26158.0,No,2020-12-23,71.31361189885749
STU1542,Anjali Reddy,20.0,Male,B.B.A,7.0,Kolkata,Maharashtra,99.91888821821806,23.50762738428671,49.36605036166585,8.784438192275916,Placed,In Progress,"Communication, Java, Data Analysis",2.0,92469.0,Yes,2022-05-18,72.87367774595256
STU1439,Pooja Chawla,20.0,Male,CIVIL,4.0,Delhi,Maharashtra,86.02316679074727,25.14386794913585,38.00234557704901,8.462554150341743,Unplaced,No,C++,1.0,45151.0,Pending,2021-01-08,63.14621352618486
STU1005,Karan Sharma,18.0,Male,EE,2.0,Delhi,Maharashtra,88.42557471114173,21.483962933091632,45.02603157709106,8.63134621696809,Placed,In Progress,"Data Analysis, Python",1.0,166290.0,No,2022-04-08,66.5099945101827
STU1900,Rahul Sharma,20.0,Male,CIVIL,8.0, Pune,West Bengal,85.45431606766104,27.79474657118405,33.36770856692439,7.488853726118621,Unplaced,In Progress,"Machine Learning, SQL",1.0,24883.0,No,2022-08-10,61.16245513810844
STU1370,Amit Das,20.0,Female,ELECTRICAL,4.0,Bangalore,Telangana,72.40580910114866,22.678875910408276,46.84372628343904,6.622041913309767,Unplaced,Yes,"C++, Marketing, Excel",1.0,163821.0,No,2020-08-18,69.52260219384732
STU1604,Rohan Reddy,20.0,Female,CSE,6.0,chennai,Maharashtra,67.75884716726951,31.163824908504587,48.4854818352242,4.635684155765192,Not Eligible,No,"Excel, Python, AutoCAD",2.0,70460.0,No,2021-09-29,79.64930674372879
STU1973,Diya Das,19.0,Other,BBA,2.0,chennai,Tamil Nadu,77.92104292078162,24.07321633142736,43.08468329551626,7.763162804640523,Placed,In Progress,"C++, AutoCAD",2.0,33197.0,No,2021-05-24,67.15789962694362
STU1593,Arjun Singh,20.0,Female,BBA,7.0, Ahmedabad ,Maharashtra,88.55902261629294,37.62299825390072,25.38305068416431,7.488853726118621,Placed,In Progress,"Data Analysis, C++",0.0,130464.0,No,2020-11-06,63.00604893806503
STU1876,Amit Kumar,19.0,Female,CIVIL,4.0,Kolkata,Delhi,66.56747960132547,35.11358883491957,32.6145497306447,8.520095198901064,Placed,Yes,"Excel, Python, SQL",1.0,129834.0,No,2023-11-20,67.72813856556427
STU1554,Arjun Joshi,20.0,Female,CSE,2.0,Kolkata,Delhi,71.6028166214771,37.436459915456766,41.92580810912088,5.677307009891919,Unplaced,Yes,AutoCAD,2.0,55067.0,No,2020-10-05,79.36226802457765
STU1753,Sneha Patel,21.0,Female,CSE,7.0, Ahmedabad ,Maharashtra,75.85519687345626,39.91547061708852,57.58274356100663,7.488853726118621,Placed,Yes,Communication,3.0,40256.0,Yes,2021-12-14,97.49821417809514
STU1873,Anjali Joshi,18.0,Male,B.B.A,8.0,Bangalore,Karnataka,86.6949079840401,28.712292545920278,58.268817355574,8.895406293041983,Not Eligible,No,"C++, Communication, Python",3.0,396613.0,No,2023-01-11,86.98110990149426
STU1532,Arjun Sharma,19.0,Female,ELECTRICAL,3.0,Delhi,Delhi,79.84751571277172,32.09605685004378,47.69417224617656,8.649349937367486,Placed,No,"C++, Excel",2.0,49414.0,Yes,2023-10-25,79.79022909622034
STU1866,Pooja Rao,20.0,Male,B.B.A,5.0, Pune,Delhi,90.48819306512486,33.51214753225709,36.43155239998447,6.111460057544075,Unplaced,Yes,"Marketing, SQL",2.0,96502.0,No,2022-01-15,69.94369993224156
STU1228,Vikram Kumar,18.0,Other,CSE,7.0, Mumbai ,Telangana,89.45818675192365,11.316998279290154,39.32950296559987,7.022784367662475,Placed,No,C++,5.0,237336.0,Yes,2021-03-03,64.15623897125579
STU1390,Aditya Joshi,18.0,Male,B.B.A,4.0,Kolkata,Telangana,81.89958214408675,38.56665357092784,26.83745609683393,9.135075423254944,Unplaced,In Progress,Data Analysis,1.0,86769.0,No,,65.40410966776177
STU1759,Anjali Rao,21.0,Female,CSE,2.0,Delhi,Tamil Nadu,94.72371680376072,12.061410331718829,39.32950296559987,6.827086911624168,Placed,No,SQL,1.0,18880.0,No,2023-06-16,57.265135406185365
STU1212,Amit Nair,21.0,Male,CSE,1.0,chennai,Tamil Nadu,64.22389101646203,14.41909132836911,24.795643738908485,6.039260769335424,Unplaced,No,"Machine Learning, C++, Communication",1.0,487879.0,No,,39.2147350672776
STU1079,Vikram Das,20.0,Other,BUSINESS,5.0, Pune,Delhi,87.7533261317024,30.610577995097284,54.82676136502071,7.906424781506028,Unplaced,Yes,"SQL, Excel, C++",0.0,61406.0,No,2020-05-31,85.43733936011799
STU1148,Karan Das,20.0,Male,CSE,4.0,Hyderabad,Delhi,98.91757594837458,30.326268023768595,58.45969298296448,7.055300685119061,Placed,Yes,"SQL, Java",2.0,361247.0,Yes,2023-07-23,88.78596100673307
STU1302,Amit Gupta,21.0,Female,ELECTRICAL,4.0, Mumbai ,Maharashtra,72.37560364956887,29.698932211236283,36.70667983267979,7.488853726118621,Unplaced,Yes,"Data Analysis, Excel, C++",2.0,20231.0,Yes,2024-02-03,66.40561204391608
STU1448,Anjali Mehta,19.0,Female,B.B.A,5.0, Mumbai ,Delhi,93.57424607150452,14.71819624539146,33.37604715954995,7.473239659538336,Placed,No,"Machine Learning, Data Analysis",4.0,73783.0,No,2020-01-24,48.09424340494141
STU1361,Arjun Singh,22.0,Male,MECH,1.0,chennai,Gujarat,83.68937249401633,19.11827536765082,33.00844785104845,7.488853726118621,Not Eligible,In Progress,Excel,1.0,226379.0,No,,52.12672321869927
STU1531,Sneha Das,17.0,Male,CSE,1.0,chennai,Tamil Nadu,48.473409516557226,38.34208776349239,29.050897200127448,7.335226841053345,Placed,Yes,Excel,1.0,24021.0,Yes,,67.39298496361984
STU1529,Kavya Das,18.0,Male,CSE,6.0,chennai,Maharashtra,58.20573850066484,13.177174132112729,31.036907775221877,6.252232162767739,Unplaced,In Progress,"Marketing, Excel, Data Analysis",0.0,8734.0,No,2022-02-05,44.2140819073346
STU1043,Amit Kumar,19.0,Male,BUSINESS,4.0, Ahmedabad ,Tamil Nadu,74.42237295748939,34.11875522657561,27.019665095254297,8.393022852378042,Placed,In Progress,"Communication, AutoCAD, Machine Learning",1.0,79243.0,Yes,2022-06-20,61.13842032182991
STU1673,Sneha Reddy,19.0,Male,CSE,5.0, Mumbai ,Maharashtra,61.163847232522464,14.84088403166151,44.54551611957535,7.149889641289756,Not Eligible,Yes,"Communication, Java",2.0,111572.0,Pending,2021-03-29,59.38640015123686
STU1575,Priya Chawla,16.0,Other,BBA,8.0,Kolkata,Maharashtra,74.46537776553775,23.76821549790461,56.01056444808282,8.452582160572579,Placed,No,"AutoCAD, Java, SQL",0.0,21581.0,No,2022-03-12,79.77877994598742
STU1311,Rohan Sharma,21.0,Female,CSE,4.0,Delhi,West Bengal,87.26649448800431,15.25665316317482,53.34576041900689,7.343927647735656,Placed,Yes,"AutoCAD, C++, Java",2.0,146634.0,No,2020-09-19,68.60241358218171
STU1634,Neha Nair,18.0,Female,CSE,5.0, Pune,West Bengal,69.97837001840189,19.29420625967407,47.28766757020395,5.851916533236301,Not Eligible,Yes,Communication,3.0,215784.0,Yes,2022-09-24,66.58187382987802
STU1567,Diya Sharma,18.0,Female,CSE,6.0,Kolkata,Gujarat,82.73908826556149,36.32410139963446,33.63834285742233,6.92710715256864,Placed,Yes,"Python, Communication, Machine Learning",1.0,151753.0,No,2020-05-16,64.69850588020029
STU1820,Vikram Joshi,19.0,Female,B.B.A,8.0,Kolkata,West Bengal,73.03114549361543,15.727797552149305,26.53467033593681,6.697985766183838,Placed,No,C++,2.0,156647.0,No,2021-08-24,42.262467888086114
STU1000,Karan Verma,20.0,Male,BBA,7.0, Pune,Gujarat,95.99033154879004,22.21319467376883,32.096780451141456,8.78205520043282,Placed,Yes,"Excel, Communication",1.0,100707.0,No,2021-09-13,54.30997512491028
STU1477,Aditya Rao,20.0,Female,ME,4.0, Pune,Maharashtra,81.29298665860541,21.217631410384406,52.97401788997398,7.856693128056149,Unplaced,Yes,"C++, Excel, SQL",2.0,201993.0,No,2020-07-16,74.19164930035839
STU1316,Pooja Joshi,20.0,Other,B.B.A,5.0,Bangalore,Maharashtra,59.02329505386941,23.098425693062985,24.23497272852517,9.090518530914094,Unplaced,No,Python,1.0,199057.0,No,2022-08-20,47.33339842158816
STU1737,Priya Gupta,21.0,Male,EE,5.0, Ahmedabad ,Tamil Nadu,58.9829561763121,12.270991819293624,43.80918930877606,8.58063969279791,Not Eligible,In Progress,"Marketing, Data Analysis, Java",4.0,28823.0,No,2021-05-24,56.08018112806968
STU1572,Rohan Das,20.0,Male,BBA,8.0,chennai,Maharashtra,79.40336898249944,18.124189841109175,31.734136857640397,7.177625096028309,Not Eligible,No,"C++, Communication",0.0,45546.0,No,2022-09-11,49.85832669874957
STU1380,Vikram Das,18.0,Other,ME,4.0,Kolkata,West Bengal,85.16888807008904,32.627447790462426,47.521822282965154,7.023365620624815,Not Eligible,No,"C++, Java",3.0,192318.0,No,2021-09-29,80.14927007342757
STU1832,Vikram Gupta,18.0,Other,MECH,2.0,Hyderabad,West Bengal,89.29704950869868,21.05041641383054,39.32950296559987,9.006484331351876,Not Eligible,Yes,Machine Learning,4.0,348183.0,No,2021-07-14,43.53207309209272
STU1972,Neha Verma,21.0,Other,EE,7.0,Bangalore,Maharashtra,84.83851164794642,16.88097331113017,54.46659538796404,6.424400809689526,Placed,No,"AutoCAD, C++",1.0,93816.0,No,2021-02-02,71.34756869909421
